avg_members,var_removed,density,neg_edge_share,stability_ari,gross_sharpe,net_sharpe,breakeven_bps,turnover,n_rebalances,bracket,treatment,method,k_selected,k_min,k_max,eigengap,calinski_harabasz,davies_bouldin,degenerate_windows,n_windows
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.5240505782868137,1.1693424329324322,0.5579575492286108,96.19140625,0.027827493448805262,104,B1,survivor-only,SPONGEsym,2.0,2,2,0.25902565227164376,20.896824120100938,0.7872440979825837,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.5971564579203096,0.4910579533398236,-0.012135834042141662,48.33984375,0.030616234315153618,104,B1,survivor-only,BNC,2.0,2,2,0.5024495294019408,24.246528624323595,0.801664169649064,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.6243868858580627,0.5978555603786648,-0.04956573491059544,46.38671875,0.030701827594924132,104,B1,survivor-only,SignedSpectral,2.0,2,2,0.5126431700890669,24.467962062856905,0.8028475077319835,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.500723706639367,0.934860352703864,0.3635837658263188,81.54296875,0.025627186443264238,104,B1,survivor-only,PowerMean p=1,2.0,2,2,0.2806677263680382,23.380041797652364,0.7111324060958613,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.5101228187464646,0.3262230361939398,-0.10992351326411705,37.59765625,0.027391518374117938,104,B1,survivor-only,PowerMean p=0,2.0,2,2,0.7376694326616838,24.4699156396077,0.5500169095557373,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.48632073253348707,-0.07262071921494581,-0.48724532844257357,0.48828125,0.031905025573679156,104,B1,survivor-only,PowerMean p=-10,2.0,2,2,1.2133797039969152,23.4632217557732,0.19569803823723134,44,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.41744984185628903,0.05916736264496636,-0.3524860605293256,7.32421875,0.03511582924229229,104,B1,survivor-only,Hierarchical,2.0,2,2,0.09734817276748484,2.1605618827799087,1.3413053062410667,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.5539081358201235,-0.2189287634282433,-0.7974169140462221,0.48828125,0.02858813543223391,104,B1,survivor-only,PCA-kmeans,2.0,2,2,0.09734817276748484,17.658865087396478,0.9030675589835939,0,104
19.624965781549413,0.0,0.6650503478308327,0.008920452099448292,0.299033629863852,0.07711697264978216,-0.3412878021531768,9.27734375,0.027364357594197655,104,B1,survivor-only,Pivot,2.230769230769231,1,6,0.09734817276748484,1.8245462999391566,1.5963820825934936,0,104
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.6539297401463449,0.02193885115814013,-0.2338675442847263,4.39453125,0.048748551016684426,114,B2,pit,SPONGE,2.008771929824561,2,3,0.323158843866602,216.35497010549832,0.6676604411178129,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.6016787775768231,-0.24490832278942984,-0.47355539611917313,0.48828125,0.04799804850081494,114,B2,pit,SPONGEsym,2.008771929824561,2,3,0.14649189152462166,119.87235483465194,0.6692824455193684,0,114
98.53983027648508,0.0,0.2421586475558196,0.0075695637165256,0.5986312541439079,0.09902669694813991,-0.1323409200547872,20.99609375,0.04845302963887578,114,B2,pit,BNC,2.008771929824561,2,3,0.3150597332696021,160.7760506959513,0.6579354132241398,0,114
